paper_id,year,openalex_work_id,first_author_openalex_id,last_author_openalex_id,author_count_openalex,institution_count_openalex,author_id_coverage,institution_id_coverage,author_history_coverage,institution_history_coverage,author_prior_citations_3y_max_log1p,author_prior_works_3y_mean_log1p,institution_prior_citations_3y_max_log1p,has_code_url,has_model_url,has_data_url,has_public_artifact,history_window_years
2023.acl-long.81,2023,W4385571507,A5084990301,A5035534911,3,1,1,1,1,1,7.333676395657684,3.0285220963769821,12.939785787836779,1,0,0,1,3
2023.acl-long.810,2023,W4385571131,A5015151950,A5086717154,3,3,1,1,1,1,6.9314718055994531,3.4760986898352728,13.89930744066524,0,0,0,0,3
2023.acl-long.811,2023,W4385571800,A5100319784,A5042018181,9,4,1,1,1,1,9.2604629813793942,3.7791263319617134,13.851094859688263,1,0,0,1,3
2023.acl-long.812,2023,W4385570922,A5072407590,A5100752356,5,1,1,1,1,1,9.5202486031861273,3.8501476017100575,13.854114734944336,0,0,0,0,3
2023.acl-long.815,2023,W4385572054,A5017859556,A5075033889,5,3,1,1,1,1,9.3003638746237716,4.8105570157130417,14.415806981857871,0,0,0,0,3
2023.acl-long.816,2023,W4385570645,A5100538103,A5014662947,8,1,0.88888888888888884,1,1,1,9.4916018766250403,4.0364505838031981,14.61584393660922,0,0,0,0,3
2023.acl-long.818,2023,W4385570145,A5021368331,A5091906883,4,2,1,1,1,1,7.7173512721853292,3.4965075614664798,12.420373212656528,0,0,0,0,3
2023.acl-long.819,2023,W4385572450,A5074446389,A5101435571,6,2,1,1,1,1,9.6364574198152084,4.295015257684252,14.462738399589806,0,0,0,0,3
2023.acl-long.82,2023,W4385570268,A5002970439,A5089413311,4,3,1,1,1,1,8.5032970862241264,4.4543472962535073,14.582709923407574,1,0,0,1,3
2023.acl-long.820,2023,W4385572294,A5051640038,A5015183444,6,4,1,1,1,1,7.2682230211595646,3.3557350075853982,14.225970504405945,0,1,0,1,3
2023.acl-long.821,2023,W4385571263,A5033744502,A5062817658,5,2,1,1,1,1,7.9189924881652454,3.3032169733019514,11.375271299671432,0,1,0,1,3
2023.acl-long.823,2023,W4385570685,A5089517967,A5089404640,5,3,1,1,1,1,9.0288184953527928,4.3719762988203801,14.225970504405945,0,0,0,0,3
2023.acl-long.825,2023,W4385571328,A5112838866,A5104152391,4,0,1,0,1,0,5.8200829303523616,1.7047480922384253,,0,1,0,1,3
2023.acl-long.826,2023,W4385572449,A5101583277,A5100770464,8,5,1,1,1,1,7.7536235465597461,3.6109179126442239,15.535312945342914,0,0,0,0,3
2023.acl-long.827,2023,W4385571046,A5055365449,A5100446328,4,2,1,1,1,1,8.4124991203015718,4.0690267542378109,14.61584393660922,0,0,0,0,3
2023.acl-long.829,2023,W4385571562,A5044655830,A5007903277,4,2,1,1,1,1,8.0258433441509034,3.4657359027997265,12.762606546469611,0,0,0,0,3
2023.acl-long.833,2023,W4385572164,A5058236062,A5025631695,5,3,1,1,1,1,9.0027010071979383,4.7095302013123339,13.851094859688263,1,1,0,1,3
2023.acl-long.834,2023,W4385572543,A5062396463,A5089539629,3,2,1,1,1,1,7.4377951216719325,3.7765850345330416,12.929212999998049,0,0,0,0,3
2023.acl-long.836,2023,W4385570057,A5100403109,A5079260216,7,1,1,1,1,1,8.160803920954665,4.0505419395637077,14.466038817999024,0,0,0,0,3
2023.acl-long.837,2023,W4385570586,A5039920828,A5001987532,6,3,1,1,1,1,8.7285879956958983,4.4148164574968725,13.869897412356966,0,0,0,0,3
2023.acl-long.838,2023,W4385571976,A5069660958,A5054918343,2,1,1,1,1,1,5.2626901889048856,2.8332133440562162,13.245919936375492,0,1,0,1,3
2023.acl-long.840,2023,W4385570319,A5102542015,A5046448314,6,2,1,1,1,1,9.7000240719887447,4.8256435087464222,14.61584393660922,1,0,0,1,3
2023.acl-long.841,2023,W4385570381,A5019489443,A5050801868,6,3,1,1,1,1,6.7129562006770698,2.8810693652338517,13.727458275784391,0,0,0,0,3
2023.acl-long.842,2023,W4385572663,A5109582142,A5051693368,3,3,0.75,1,1,1,6.7190131543852596,3.4552646029324312,14.029360658632266,0,0,0,0,3
2023.acl-long.843,2023,W4385572559,A5062115445,A5100620306,7,4,1,1,1,1,9.6872575474909883,4.7235879408025658,14.051739323227141,0,0,0,0,3
2023.acl-long.844,2023,W4385570935,A5100386682,A5021000040,6,2,1,1,1,1,7.8524390853575099,3.7727609380946383,14.141567312709212,0,0,0,0,3
2023.acl-long.846,2023,W4385571809,A5092029597,A5023977688,2,1,1,1,1,1,6.3801225368997647,3.0204248861443626,14.005327288964812,0,1,0,1,3
2023.acl-long.848,2023,W4385571549,A5074544822,A5070872826,6,3,1,1,1,1,7.4696541729321284,3.7803945629497098,14.074777723676515,0,1,0,1,3
2023.acl-long.849,2023,W4385571367,A5103874857,A5100355692,6,4,1,1,1,1,9.9037375212913368,5.4510384535657002,14.61584393660922,0,0,0,0,3
2023.acl-long.852,2023,W4385570671,A5031577422,A5100355692,5,6,1,1,1,1,9.9037375212913368,5.5230596392259432,14.61584393660922,0,1,0,1,3
2023.acl-long.853,2023,W4385570201,A5070041829,A5048781165,5,4,1,1,1,1,6.0935697700451357,2.7212954278522306,12.400137479343716,0,0,0,0,3
2023.acl-long.854,2023,W4385569962,A5015729879,A5048087523,4,0,1,0,1,0,6.8341087388138382,2.8903717578961645,,0,1,0,1,3
2023.acl-long.856,2023,W4385570056,A5076387701,A5053028004,7,2,0.875,1,1,1,9.4916018766250403,4.1363087613211329,8.9286403712019489,0,0,0,0,3
2023.acl-long.857,2023,W4385570512,A5100320874,A5017626590,4,2,1,1,1,1,7.9024874371628551,4.3372907408324899,13.529545676961634,0,0,0,0,3
2023.acl-long.858,2023,W4385571282,A5026260510,A5101902183,5,1,1,1,1,1,6.2461067654815627,2.6390573296152584,14.48897836363215,0,0,0,0,3
2023.acl-long.86,2023,W4385570817,A5069199913,A5008245599,5,1,1,1,1,1,6.818924065275521,2.8678989020441064,7.3877092390810404,0,1,0,1,3
2023.acl-long.860,2023,W4385570092,A5100398890,A5005535444,7,5,1,1,1,1,9.7000240719887447,4.4560070476718723,14.61584393660922,0,0,0,0,3
2023.acl-long.861,2023,W4385570058,A5109059341,A5069365665,4,1,1,1,1,1,8.1095256597528724,3.7669972333778889,12.939785787836779,1,0,0,1,3
2023.acl-long.862,2023,W4385572097,A5100392382,A5076174513,3,1,1,1,1,1,5.9080829381689313,3.3081069585961438,11.223548623875692,1,0,0,1,3
2023.acl-long.863,2023,W4385571100,A5101549454,A5026638047,3,1,1,1,1,1,5.9295891433898946,2.427748235948052,14.343549577504779,0,1,0,1,3
2023.acl-long.867,2023,W4385570691,A5100929110,A5101594068,5,2,1,1,1,1,7.3562798765507482,3.414442608412176,10.910167284137964,1,0,1,1,3
2023.acl-long.868,2023,W4385571451,A5059086543,A5036790226,3,1,1,1,1,1,6.6306833856423717,4.2046926193909657,10.493493974176561,0,1,0,1,3
2023.acl-long.869,2023,W4385571291,A5068022531,A5100440407,5,0,1,0,1,0,8.853093836138493,4.2598590006996737,,0,1,0,1,3
2023.acl-long.872,2023,W4385570550,A5040282669,A5058915697,10,1,1,1,1,1,8.7552647633146847,4.3188205587700894,12.929212999998049,0,0,0,0,3
2023.acl-long.873,2023,W4385572094,A5079268196,A5002191410,3,2,1,1,1,1,6.8276292345028518,3.3672958299864741,14.61584393660922,0,0,0,0,3
2023.acl-long.874,2023,W4385572205,A5100431792,A5020347604,2,1,1,1,1,1,9.2887817982827432,5.2806624313093158,10.847529628941109,0,0,0,0,3
2023.acl-long.875,2023,W4385571865,A5014699953,A5046448314,10,5,1,1,1,1,9.7000240719887447,4.3013587316064266,14.61584393660922,1,0,0,1,3
2023.acl-long.876,2023,W4385571122,A5055250460,A5091549352,2,2,1,1,1,1,7.5511868672961491,4.2121275978784842,14.66326074460796,0,1,0,1,3
2023.acl-long.877,2023,W4385570601,A5100330304,A5087865794,5,4,1,1,1,1,7.5781454724194663,3.5945687746426951,15.16644480422217,1,0,0,1,3
2023.acl-long.879,2023,W4385570306,A5027647673,A5054771988,9,1,1,1,1,1,8.2890370982784827,3.499868909169185,9.5951945261802223,0,0,0,0,3
2023.acl-long.88,2023,W4385572300,A5051373234,A5003746498,5,5,1,1,1,1,6.678342114654332,3.1780538303479458,12.939728171427612,0,0,0,0,3
2023.acl-long.880,2023,W4385571524,A5023166191,A5014375244,2,3,1,1,1,1,7.233455418621439,3.9019726695746448,12.276498489821009,0,0,0,0,3
2023.acl-long.881,2023,W4385571096,A5036734649,A5039096905,4,1,1,1,1,1,7.3938782901077555,4.0604430105464191,13.362332580196512,0,0,0,0,3
2023.acl-long.882,2023,W4385571485,A5034142069,A5101688218,2,2,1,1,1,1,5.7137328055093688,2.5257286443082561,13.369001555717956,0,0,0,0,3
2023.acl-long.884,2023,W4385571004,A5078940234,A5075806509,2,3,1,1,1,1,7.1436176027041212,4.4773368144782069,15.535312945342914,0,0,0,0,3
2023.acl-long.885,2023,W4385571898,A5112974318,A5100364381,5,2,1,1,1,1,7.796469243086058,4.0324691585040133,14.343549577504779,0,1,0,1,3
2023.acl-long.886,2023,W4385571696,A5081437408,A5030248499,4,1,1,1,1,1,8.7329495242964299,4.943426544402806,14.112947892739644,0,1,0,1,3
2023.acl-long.888,2023,W4385571663,A5036943629,A5100427076,5,4,1,1,1,1,7.0449051171293711,4.1399550734741526,14.008854478039964,0,0,0,0,3
2023.acl-long.889,2023,W4385570775,A5100427492,A5033376109,6,3,1,1,1,1,8.1040990561435819,3.7534179752515073,12.939785787836779,0,0,0,0,3
2023.acl-long.89,2023,W4385570929,A5038055180,A5114910293,6,3,1,1,1,1,9.3945767609749087,4.1946925360563823,13.550651383796254,0,0,0,0,3
2023.acl-long.890,2023,W4385571588,A5092230746,A5056142478,3,1,1,1,1,1,7.5054922747374242,3.8286413964890951,13.362332580196512,1,0,0,1,3
2023.acl-long.892,2023,W4385893857,A5076867415,A5102011179,2,2,1,1,1,1,4.1108738641733114,2.3025850929940459,14.008854478039964,0,0,0,0,3
2023.acl-long.896,2023,W4385572244,A5018424518,A5043461360,7,4,1,1,1,1,6.7056390948600031,3.2851984677992734,12.136143621703612,0,0,0,0,3
2023.acl-long.898,2023,W4385572136,A5102402775,A5023931221,6,1,1,1,1,1,7.6255950721324526,3.7879703567581671,13.36134248188498,0,0,0,0,3
2023.acl-long.899,2023,W4385572318,A5059582849,A5015857371,10,0,1,0,1,0,7.9050728494986657,3.7013019741124928,,0,0,0,0,3
2023.acl-long.901,2023,W4385572050,A5047381062,A5032141720,3,2,1,1,1,1,7.2232956795623142,3.6287755300442308,12.683408701708901,0,0,0,0,3
2023.acl-long.905,2023,W4385570956,A5072753988,A5070905937,4,1,1,1,1,1,7.179307969504034,3.3758795736778651,13.362332580196512,0,0,0,0,3
2023.acl-long.908,2023,W4385570835,A5022241212,A5004268590,3,1,1,1,1,1,4.0604430105464191,2.2686835413183641,12.910720934064646,1,0,0,1,3
2023.acl-long.91,2023,W4385572071,A5077195403,A5004921249,3,1,1,1,1,1,7.0992017435530919,3.1354942159291497,14.088138127913318,0,0,0,0,3
2023.acl-long.92,2023,W4385570687,A5091320085,A5100440903,6,1,1,1,1,1,7.7084106672573673,3.8029519103737841,12.296406829211357,0,0,0,0,3
2023.acl-long.93,2023,W4385570580,A5100338326,A5080674921,2,1,1,1,1,1,6.4536249988926917,3.5835189384561099,13.928740131216983,0,0,0,0,3
2023.acl-long.95,2023,W4385571398,A5100350965,A5088843448,3,4,1,1,1,1,6.9450510637258338,3.7689221617874726,13.50069021807816,0,0,0,0,3
2023.acl-long.96,2023,W4385569827,A5036665467,A5044042138,4,2,1,1,1,1,8.4124991203015718,4.0474276424343492,14.61584393660922,0,0,0,0,3
2023.acl-long.97,2023,W4385571997,A5102542041,A5112985399,6,1,1,1,1,1,7.9631120589792896,3.8712010109078911,10.999128765259284,0,0,0,0,3
2023.emnlp-main.1002,2023,W4389520059,A5100692769,A5036567696,3,1,1,1,1,1,6.0282785202306979,3.1780538303479458,12.208609425182145,0,0,0,0,3
2023.emnlp-main.1003,2023,W4389520155,A5013122602,A5071842569,2,1,1,1,1,1,6.6398758338265358,3.1986731175506811,13.501003901886088,0,0,0,0,3
2023.emnlp-main.1004,2023,W4389520086,A5102207892,A5100437449,5,3,0.83333333333333337,1,1,1,6.508769136971682,2.5649493574615367,14.163465896396607,1,0,0,1,3
2023.emnlp-main.1005,2023,W4389519406,A5100409027,A5064997871,6,2,1,1,1,1,6.879355804460439,3.142714463902637,13.88454956172045,0,0,0,0,3
2023.emnlp-main.1010,2023,W4389524164,A5069610865,A5090641899,3,1,1,1,1,1,6.7381524945959574,3.1780538303479458,13.460663941615572,0,0,0,0,3
2023.emnlp-main.1011,2023,W4389519951,A5036267079,A5027450194,5,2,1,1,1,1,7.5191499576698231,3.8022081394209399,13.245919936375492,0,0,0,0,3
2023.emnlp-main.1012,2023,W4389520171,A5060170090,A5011827545,4,1,1,1,1,1,5.0751738152338266,2.8903717578961645,10.282779786340267,0,0,0,0,3
2023.emnlp-main.1014,2023,W4389519184,A5060412540,A5077698683,4,1,1,1,1,1,4.6151205168412597,2.110213200346589,13.525126170880364,0,0,0,0,3
2023.emnlp-main.1018,2023,W4389520127,A5100386682,A5081787254,8,3,1,1,1,1,8.9385316486806925,4.332376726030061,14.48897836363215,1,0,0,1,3
2023.emnlp-main.1019,2023,W4389523809,A5101707021,A5020400986,10,7,1,1,1,1,8.4298908630134406,2.19722457733622,14.582709923407574,0,0,0,0,3
2023.emnlp-main.1020,2023,W4389520151,A5024513910,A5031220156,4,0,1,0,1,0,8.2890370982784827,4.2084170184819483,,0,0,0,0,3
2023.emnlp-main.1021,2023,W4389520018,A5113226487,A5018925795,7,1,1,1,1,1,7.8332039486410574,3.0513021247088017,11.807742026322609,0,0,0,0,3
2023.emnlp-main.1025,2023,W4389524306,A5037867922,A5108652283,4,0,1,0,1,0,7.796469243086058,3.5040547671018638,,0,0,0,0,3
2023.emnlp-main.1027,2023,W4389519957,A5042084033,A5030414237,10,0,1,0,1,0,5.9661467391236922,2.3702437414678603,,0,0,0,0,3
2023.emnlp-main.1028,2023,W4389523776,A5075390894,A5104098658,6,1,1,1,1,1,8.0388347577877486,5.5928509139489204,12.612750351477656,0,0,0,0,3
2023.emnlp-main.1029,2023,W4389520123,A5102018887,A5103209777,4,2,1,1,1,1,7.255591274253665,3.6635616461296463,13.761248651077317,0,1,0,1,3
2023.emnlp-main.1030,2023,W4389519990,A5100737335,A5085608858,10,6,1,1,1,1,9.3713531678238837,4.4140096805269327,14.008854478039964,0,0,0,0,3
2023.emnlp-main.1031,2023,W4389519359,A5101714573,A5100348868,3,2,1,1,1,1,5.8111409929767008,2.8903717578961645,10.401015148158129,0,0,0,0,3
2023.emnlp-main.1032,2023,W4389519310,A5065378213,A5103933556,3,0,1,0,1,0,8.2563477729180157,3.3440389678222067,,0,1,0,1,3
2023.emnlp-main.1033,2023,W4389519477,A5101417243,A5021246376,7,2,1,1,1,1,6.7214257007906433,3.2302395835185158,13.379446026356028,0,0,0,0,3
2023.emnlp-main.1034,2023,W4389524149,A5083177507,A5051649145,8,2,1,1,1,1,9.0031931937465721,4.4455881161636261,14.61584393660922,1,0,0,1,3
2023.emnlp-main.1035,2023,W4389520182,A5073512569,A5065100828,5,2,1,1,1,1,7.9024874371628551,4.1835756959500436,12.118371940099186,0,1,0,1,3
2023.emnlp-main.1038,2023,W4389520068,A5071404767,A5085370631,3,2,1,1,1,1,8.0410910037086332,4.5397423806656363,12.770326233653693,0,0,0,0,3
2023.emnlp-main.1039,2023,W4389519288,A5008333363,A5011504177,9,2,1,1,1,1,8.5930425036996745,3.8548645915881976,14.051739323227141,1,0,0,1,3
2023.emnlp-main.1043,2023,W4389520118,A5100333729,A5087920747,5,2,1,1,1,1,8.2581633615376191,4.1682144107885559,13.437524420844396,0,0,0,0,3
2023.emnlp-main.1044,2023,W4389520008,A5102010586,A5012055259,4,1,1,1,1,1,9.9897111192847436,4.4097633896454811,10.344512836042844,0,0,0,0,3
2023.emnlp-main.1046,2023,W4389520012,A5100359267,A5077832834,6,2,1,1,1,1,7.4730690880321973,3.068052935133617,13.643741922706475,0,0,0,0,3
2023.emnlp-main.108,2023,W4389519422,A5101942107,A5031146709,5,1,1,1,1,1,7.3401868353201154,3.824284091120139,12.074949778648907,1,0,0,1,3
2023.emnlp-main.110,2023,W4389519260,A5051613770,A5027701354,2,1,1,1,1,1,5.6454468976432377,2.3978952727983707,14.07966629371149,0,0,0,0,3
2023.emnlp-main.111,2023,W4389524221,A5050943163,A5102869952,6,3,1,1,1,1,8.5032970862241264,4.045970977937885,13.550651383796254,1,1,0,1,3
2023.emnlp-main.112,2023,W4389524493,A5081617623,A5030248499,5,1,1,1,1,1,8.4104984527452746,4.499809670330265,14.112947892739644,0,0,0,0,3
2023.emnlp-main.117,2023,W4389519553,A5081841143,A5037674585,3,3,1,1,1,1,6.5308776277258849,3.2834143460057721,13.731192641260664,0,0,0,0,3
2023.emnlp-main.118,2023,W4389519355,A5100365523,A5018288181,5,5,1,1,1,1,7.6004023345003997,3.7328963395307104,15.535312945342914,0,0,0,0,3
2023.emnlp-main.12,2023,W4389524452,A5089182977,A5040877128,5,3,1,1,1,1,9.6029903830375041,3.912023005428146,13.13676911471193,0,1,0,1,3
2023.emnlp-main.120,2023,W4389524052,A5100356534,A5100360338,11,3,1,1,1,1,9.4916018766250403,3.6866041402768008,14.462738399589806,1,0,0,1,3
2023.emnlp-main.121,2023,W4389524496,A5083576885,A5033006575,6,2,1,1,1,1,6.2186001196917289,2.7829515092753279,12.038635760335504,0,0,0,0,3
2023.emnlp-main.123,2023,W4389519533,A5037313123,A5053890837,4,1,1,1,1,1,4.7361984483944957,2.110213200346589,11.2498059153467,1,1,0,1,3
2023.emnlp-main.128,2023,W4389524532,A5013979714,A5112683506,2,2,1,1,1,1,4.0073331852324712,2.3513752571634776,12.268037545243375,0,1,0,1,3
2023.emnlp-main.129,2023,W4389524385,A5093458307,A5100673428,3,2,1,1,1,1,6.3099182782265162,3.1498829533812494,14.35551646574088,0,0,0,0,3
2023.emnlp-main.133,2023,W4389523841,A5001908782,A5035621906,4,3,1,1,1,1,7.4977617006225676,3.9796816539019608,12.357449481808036,0,0,0,0,3
2023.emnlp-main.134,2023,W4389519588,A5015473787,A5010465328,4,4,1,1,1,1,7.3581937527330323,3.34109345759245,14.66326074460796,0,0,0,0,3
2023.emnlp-main.135,2023,W4389519494,A5052906524,A5069105490,6,1,1,1,1,1,8.2746119462095518,3.8358616444625819,14.582709923407574,0,0,0,0,3
2023.emnlp-main.138,2023,W4389524440,A5041937933,A5100378842,5,1,0.83333333333333337,1,1,1,6.1441856341256456,2.87919845729804,13.805359206907898,0,0,0,0,3
2023.emnlp-main.139,2023,W4389523757,A5091852012,A5060116992,6,2,1,1,1,1,8.9518286768241815,4.1692458703952182,12.465532696850277,0,1,0,1,3
2023.emnlp-main.140,2023,W4389519569,A5100331094,A5113017615,8,5,1,1,1,1,8.3868566896882335,4.1088225814027535,14.343549577504779,0,0,0,0,3
2023.emnlp-main.141,2023,W4389523654,A5025289290,A5101440710,4,0,1,0,1,0,5.8971538676367405,2.0149030205422647,,0,0,0,0,3
2023.emnlp-main.143,2023,W4389519191,A5007288942,A5101652785,5,3,1,1,1,1,7.4927603009223791,3.0540011816779669,15.535312945342914,0,1,0,1,3
2023.emnlp-main.144,2023,W4389519609,A5036828580,A5102886212,2,4,1,1,1,1,7.3581937527330323,3.5115454388310208,14.582709923407574,0,0,0,0,3
2023.emnlp-main.145,2023,W4389524366,A5045216367,A5026310569,7,1,1,1,1,1,8.6108656672788726,3.9889840465642745,11.505064649558379,0,0,0,0,3
2023.emnlp-main.147,2023,W4389524503,A5058032023,A5032571629,5,2,1,1,1,1,7.5054922747374242,4.3307333402863311,13.362332580196512,0,0,0,0,3
2023.emnlp-main.161,2023,W4389519401,A5014335271,A5051203366,2,3,1,1,1,1,7.6033993397406698,2.8332133440562162,12.929212999998049,0,1,0,1,3
2023.emnlp-main.164,2023,W4389523716,A5111073900,A5066925770,21,2,1,1,1,1,9.8240654855586378,2.9368917735310576,12.64302673072828,0,0,0,0,3
2023.emnlp-main.168,2023,W4389519342,A5101778008,A5051227924,6,1,1,1,1,1,8.3497208374724892,3.733693469903729,13.851094859688263,0,0,0,0,3
2023.emnlp-main.170,2023,W4389519411,A5100402721,A5019539533,6,3,1,1,1,1,8.5032970862241264,3.951243718581428,13.550651383796254,0,0,0,0,3
2023.emnlp-main.171,2023,W4389524508,A5100401925,A5001030192,8,2,1,1,1,1,8.1332938612226329,3.3455084758015667,13.605937016178764,0,1,0,1,3
2023.emnlp-main.172,2023,W4389524128,A5062872821,A5004829991,2,1,1,1,1,1,7.035268599281097,3.417726683613366,13.008641334742464,0,1,0,1,3
2023.emnlp-main.174,2023,W4389524330,A5103102266,A5055232825,7,2,1,1,1,1,6.7707894239089796,3.3722098447889031,14.61584393660922,0,1,0,1,3
2023.emnlp-main.175,2023,W4389519510,A5037079840,A5081225515,5,5,1,1,1,1,6.9087547793152204,2.8903717578961645,13.90599273807554,0,0,0,0,3
2023.emnlp-main.177,2023,W4389519549,A5055701636,A5023341829,5,3,1,1,1,1,7.9237103339692379,2.9444389791664403,14.074777723676515,0,0,0,0,3
2023.emnlp-main.178,2023,W4389519520,A5035598236,A5101484487,8,2,1,1,1,1,8.3868566896882335,3.9912961863226539,13.437524420844396,1,0,0,1,3
2023.emnlp-main.179,2023,W4389524486,A5059607973,A5001987532,3,2,1,1,1,1,8.7285879956958983,4.7391181584978304,13.869897412356966,0,1,0,1,3
2023.emnlp-main.181,2023,W4389523848,A5040353694,A5103677687,10,1,1,1,1,1,6.2633982625916236,2.9231615807191562,12.357449481808036,0,0,0,0,3
2023.emnlp-main.182,2023,W4389524018,A5071809848,A5007620149,7,4,1,1,1,1,8.4031282351282641,3.84405002184194,14.628676051862769,0,1,0,1,3
2023.emnlp-main.183,2023,W4389519291,A5031792794,A5107808331,8,2,1,1,1,1,9.7000240719887447,4.6051701859880918,14.61584393660922,0,1,0,1,3
2023.emnlp-main.185,2023,W4389519346,A5058034925,A5110081955,4,1,1,1,1,1,6.522092798170152,2.724579503053421,14.225970504405945,0,0,0,0,3
2023.emnlp-main.186,2023,W4389519404,A5052174054,A5043450042,6,1,1,1,1,1,7.0518556229558937,2.8526314299133171,10.897794324394924,0,0,0,0,3
2023.emnlp-main.187,2023,W4389518608,A5100330243,A5100644428,9,4,1,1,1,1,9.6364574198152084,4.0943445622221004,14.462738399589806,0,0,0,0,3
2023.emnlp-main.189,2023,W4389524481,A5100756716,A5100391896,4,1,1,1,1,1,8.7329495242964299,4.7229532216444747,13.084732120396104,0,1,0,1,3
2023.emnlp-main.191,2023,W4389523982,A5029671160,A5076556541,3,1,1,1,1,1,7.3218497137883558,3.5553480614894131,14.226574629250695,0,0,0,0,3
2023.emnlp-main.197,2023,W4389524049,A5100660213,A5041272419,3,2,1,1,1,1,4.0253516907351496,2.2686835413183641,12.778178676038651,0,0,0,0,3
2023.emnlp-main.198,2023,W4389524436,A5102822963,A5023621106,3,1,1,1,1,1,7.8328075165248636,2.9789251552376097,14.582709923407574,0,1,0,1,3
2023.emnlp-main.199,2023,W4389524563,A5028207824,A5052993469,7,3,1,1,1,1,8.8369551573314293,3.951243718581428,14.225970504405945,1,1,0,1,3
2023.emnlp-main.200,2023,W4389519242,A5100416311,A5021246376,3,1,0.59999999999999998,1,1,1,6.3919171133926023,3.5553480614894131,13.379446026356028,1,0,0,1,3
2023.emnlp-main.207,2023,W4389524129,A5056468259,A5026310569,2,2,1,1,1,1,7.0030654587864616,3.2958368660043291,14.466038817999024,0,0,0,0,3
2023.emnlp-main.208,2023,W4389523827,A5072520198,A5027450194,6,4,1,1,1,1,8.1619457994686897,4.074708587705242,12.65122950967965,0,0,0,0,3
2023.emnlp-main.21,2023,W4389519398,A5101759357,A5110722665,8,5,1,1,1,1,7.5027382107548508,3.3928291319916388,15.535312945342914,0,0,0,0,3
2023.emnlp-main.211,2023,W4389519540,A5041311485,A5070905937,4,1,1,1,1,1,7.179307969504034,3.3758795736778651,13.362332580196512,0,0,0,0,3
2023.emnlp-main.214,2023,W4389523710,A5100959340,A5028836340,7,2,1,1,1,1,7.134890851565884,3.5094109663023878,14.466038817999024,0,1,0,1,3
2023.emnlp-main.217,2023,W4389524418,A5100730410,A5065493202,6,2,1,1,1,1,8.2827358802017539,3.3322045101752038,13.741768211269109,0,1,0,1,3
2023.emnlp-main.218,2023,W4389518743,A5078586143,A5093081501,6,2,1,1,1,1,5.1474944768134527,1.5040773967762742,13.299565183948054,0,1,0,1,3
2023.emnlp-main.219,2023,W4389524401,A5089811959,A5056096860,5,2,1,1,1,1,6.9450510637258338,3.3463891451671604,14.528904874854756,0,0,0,0,3
2023.emnlp-main.22,2023,W4389524380,A5064142832,A5015785439,3,5,1,1,1,1,7.1522688560325394,3.93834031374552,15.535312945342914,0,1,0,1,3
2023.emnlp-main.221,2023,W4389518679,A5091017885,A5000874697,4,2,1,1,1,1,8.0715308935566608,6.0827895238013436,14.112947892739644,1,0,0,1,3
2023.emnlp-main.222,2023,W4389518774,A5052007145,A5065100828,3,2,1,1,1,1,7.9024874371628551,4.4228486291941369,12.118371940099186,0,1,0,1,3
2023.emnlp-main.223,2023,W4389523676,A5069976800,A5044651577,5,1,1,1,1,1,8.8264410417825783,4.2312037449392976,9.9359063387916287,0,0,0,0,3
2023.emnlp-main.225,2023,W4389524112,A5093458288,A5046521217,5,2,1,1,1,1,7.4977617006225676,3.8372994592322094,12.357449481808036,0,1,0,1,3
2023.emnlp-main.227,2023,W4389523700,A5054612798,A5043344696,4,2,1,1,1,1,5.9914645471079817,2.6912430827858289,14.224327376144808,0,0,0,0,3
2023.emnlp-main.230,2023,W4389524209,A5060413371,A5007334392,10,0,1,0,1,0,7.5272559193737836,2.4595888418037104,,0,0,0,0,3
2023.emnlp-main.231,2023,W4389518815,A5049970310,A5004045909,2,1,1,1,1,1,5.1761497325738288,3.277144732992177,12.786084722045054,0,0,0,0,3
2023.emnlp-main.232,2023,W4389524473,A5088200308,A5051064208,4,0,1,0,1,0,8.8180382503942987,3.4258899942525267,,0,1,0,1,3
2023.emnlp-main.233,2023,W4389524371,A5101780760,A5102945075,5,1,1,1,1,1,5.2781146592305168,2.3025850929940459,13.077587744211248,0,0,0,0,3
2023.emnlp-main.235,2023,W4389518820,A5088295621,A5039984997,8,1,1,1,1,1,8.4924905787758664,3.6243409329763652,13.60796595792648,0,0,0,0,3
2023.emnlp-main.236,2023,W4389523817,A5079560239,A5012055259,3,2,1,1,1,1,8.4008840690158539,4.3085594827920088,11.169505146233591,0,0,0,0,3
2023.emnlp-main.243,2023,W4389524015,A5109379051,A5022688200,4,2,1,1,1,1,6.5467854107605241,3.3050535211092531,13.481020555418336,0,0,0,0,3
2023.emnlp-main.244,2023,W4389518741,A5037802948,A5100401045,7,4,1,1,1,1,8.5539107743514009,4.0990951649806986,13.877315659211201,0,0,0,0,3
2023.emnlp-main.245,2023,W4389518761,A5100579319,A5087096372,7,1,1,1,1,1,8.5032970862241264,4.1831400610052318,14.462738399589806,1,0,0,1,3
2023.emnlp-main.247,2023,W4389523906,A5046855147,A5058838634,4,2,1,1,1,1,7.1244782624934242,3.0204248861443626,14.074777723676515,0,1,0,1,3
2023.emnlp-main.249,2023,W4389523686,A5019424852,A5041062417,4,3,1,1,1,1,7.6948480723846098,4.3470469157778551,13.883879234682198,0,0,0,0,3
2023.emnlp-main.25,2023,W4389523981,A5024544230,A5023341829,5,2,1,1,1,1,7.9237103339692379,3.698829784967105,14.415806981857871,0,0,0,0,3
