paper_id,country_code,year,paper_venue,compute_tflops,log10_compute_tflops,year_p80_cutoff_tflops,is_year_top20_compute,country_count_per_paper
2024.emnlp-main.751,CN,2024,EMNLP,311.8,2.4938761108528227,2496.0,0,1
2024.emnlp-main.754,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.758,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.759,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,4
2024.emnlp-main.76,CN,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,2
2024.emnlp-main.760,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.765,CN,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,2
2024.emnlp-main.768,CN,2024,EMNLP,1247.2,3.095936102180785,2496.0,0,1
2024.emnlp-main.77,CN,2024,EMNLP,660.0,2.8195439355418688,2496.0,0,2
2024.emnlp-main.772,CN,2024,EMNLP,624.0,2.795184589682424,2496.0,0,1
2024.emnlp-main.775,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.777,CN,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,1
2024.emnlp-main.779,CN,2024,EMNLP,330.0,2.5185139398778875,2496.0,0,1
2024.emnlp-main.782,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.785,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,2
2024.emnlp-main.791,CN,2024,EMNLP,1320.0,3.12057393120585,2496.0,0,1
2024.emnlp-main.797,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,3
2024.emnlp-main.8,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,3
2024.emnlp-main.80,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.804,CN,2024,EMNLP,299.4,2.4762517960070336,2496.0,0,2
2024.emnlp-main.806,CN,2024,EMNLP,311.8,2.4938761108528227,2496.0,0,1
2024.emnlp-main.807,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.808,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.81,CN,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,1
2024.emnlp-main.810,CN,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,1
2024.emnlp-main.817,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,2
2024.emnlp-main.82,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.820,CN,2024,EMNLP,568.0,2.754348335711019,2496.0,0,1
2024.emnlp-main.823,CN,2024,EMNLP,568.0,2.754348335711019,2496.0,0,1
2024.emnlp-main.828,CN,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,1
2024.emnlp-main.83,CN,2024,EMNLP,24960.0,4.397244581010386,2496.0,1,1
2024.emnlp-main.832,CN,2024,EMNLP,330.0,2.5185139398778875,2496.0,0,1
2024.emnlp-main.834,CN,2024,EMNLP,130.0,2.113943352306837,2496.0,0,2
2024.emnlp-main.836,CN,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,1
2024.emnlp-main.845,CN,2024,EMNLP,9.526,0.9789105771755716,2496.0,0,2
2024.emnlp-main.849,CN,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,1
2024.emnlp-main.85,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.851,CN,2024,EMNLP,136.4,2.13481437032046,2496.0,0,2
2024.emnlp-main.852,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.853,CN,2024,EMNLP,448.0,2.651278013998144,2496.0,0,1
2024.emnlp-main.856,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.863,CN,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,1
2024.emnlp-main.864,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.868,CN,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,1
2024.emnlp-main.87,CN,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,1
2024.emnlp-main.871,CN,2024,EMNLP,2640.0,3.4216039268698313,2496.0,1,3
2024.emnlp-main.875,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.879,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.88,CN,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,2
2024.emnlp-main.880,CN,2024,EMNLP,896.0,2.9523080096621253,2496.0,0,3
2024.emnlp-main.883,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.885,CN,2024,EMNLP,1320.0,3.12057393120585,2496.0,0,1
2024.emnlp-main.89,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.890,CN,2024,EMNLP,34944.0,4.543372616688624,2496.0,1,1
2024.emnlp-main.891,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.892,CN,2024,EMNLP,2494.4,3.3969660978447664,2496.0,0,1
2024.emnlp-main.895,CN,2024,EMNLP,1197.6,3.078311787334996,2496.0,0,2
2024.emnlp-main.896,CN,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,2
2024.emnlp-main.898,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.901,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.91,CN,2024,EMNLP,330.0,2.5185139398778875,2496.0,0,1
2024.emnlp-main.919,CN,2024,EMNLP,284.0,2.4533183400470375,2496.0,0,1
2024.emnlp-main.92,CN,2024,EMNLP,936.0,2.971275848738105,2496.0,0,1
2024.emnlp-main.927,CN,2024,EMNLP,330.0,2.5185139398778875,2496.0,0,1
2024.emnlp-main.929,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.93,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,2
2024.emnlp-main.934,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.959,CN,2024,EMNLP,130.5,2.1156105116742996,2496.0,0,4
2024.emnlp-main.960,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.961,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.962,CN,2024,EMNLP,284.0,2.4533183400470375,2496.0,0,2
2024.emnlp-main.963,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.964,CN,2024,EMNLP,19968.0,4.30033456800233,2496.0,1,1
2024.emnlp-main.966,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.971,CN,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,1
2024.emnlp-main.972,CN,2024,EMNLP,568.0,2.754348335711019,2496.0,0,1
2024.emnlp-main.974,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,2
2024.emnlp-main.98,CN,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,2
2024.emnlp-main.99,CN,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.993,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,2
2024.emnlp-main.997,CN,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.998,CN,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,1
2024.emnlp-main.999,CN,2024,EMNLP,29.77,1.4737788346467247,2496.0,0,1
2024.naacl-long.109,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.118,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.15,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,2
2024.naacl-long.205,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.212,CN,2024,NAACL,119.1,2.0759117614827773,2496.0,0,2
2024.naacl-long.243,CN,2024,NAACL,71.0,1.8512583487190752,2496.0,0,10
2024.naacl-long.252,CN,2024,NAACL,149.7,2.1752218003430523,2496.0,0,2
2024.naacl-long.256,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.259,CN,2024,NAACL,112.0,2.0492180226701815,2496.0,0,1
2024.naacl-long.262,CN,2024,NAACL,910.4,2.959232249050996,2496.0,0,2
2024.naacl-long.263,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.271,CN,2024,NAACL,4992.0,3.6982745766743674,2496.0,1,1
2024.naacl-long.296,CN,2024,NAACL,119.1,2.0759117614827773,2496.0,0,2
2024.naacl-long.299,CN,2024,NAACL,71.0,1.8512583487190752,2496.0,0,1
2024.naacl-long.304,CN,2024,NAACL,149.7,2.1752218003430523,2496.0,0,1
2024.naacl-long.305,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.315,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.326,CN,2024,NAACL,284.0,2.4533183400470375,2496.0,0,2
2024.naacl-long.334,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,17
2024.naacl-long.338,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.339,CN,2024,NAACL,896.0,2.9523080096621253,2496.0,0,1
2024.naacl-long.341,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.343,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.351,CN,2024,NAACL,119.1,2.0759117614827773,2496.0,0,2
2024.naacl-long.360,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.368,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,2
2024.naacl-long.369,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,2
2024.naacl-long.372,CN,2024,NAACL,112.0,2.0492180226701815,2496.0,0,1
2024.naacl-long.373,CN,2024,NAACL,896.0,2.9523080096621253,2496.0,0,1
2024.naacl-long.376,CN,2024,NAACL,1248.0,3.0962145853464054,2496.0,0,2
2024.naacl-long.390,CN,2024,NAACL,624.0,2.795184589682424,2496.0,0,2
2024.naacl-long.394,CN,2024,NAACL,312.0,2.494154594018443,2496.0,0,2
2024.naacl-long.396,CN,2024,NAACL,311.8,2.4938761108528227,2496.0,0,1
2024.naacl-long.398,CN,2024,NAACL,568.0,2.754348335711019,2496.0,0,1
2024.naacl-long.399,CN,2024,NAACL,110.0,2.041392685158225,2496.0,0,3
2024.naacl-long.436,CN,2024,NAACL,112.0,2.0492180226701815,2496.0,0,2
2024.naacl-long.440,CN,2024,NAACL,9984.0,3.9993045723383487,2496.0,1,1
2024.naacl-long.441,CN,2024,NAACL,11.34,1.0546130545568877,2496.0,0,1
2024.naacl-long.445,CN,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.446,CN,2024,NAACL,2640.0,3.4216039268698313,2496.0,1,1
2024.naacl-long.45,CN,2024,NAACL,640.0,2.806179973983887,2496.0,0,1
2024.naacl-long.450,CN,2024,NAACL,7488.0,3.874365835730049,2496.0,1,2
2024.naacl-long.452,CN,2024,NAACL,112.0,2.0492180226701815,2496.0,0,1
2024.naacl-long.473,CN,2024,NAACL,149.7,2.1752218003430523,2496.0,0,2
2024.naacl-long.478,CN,2024,NAACL,119.1,2.0759117614827773,2496.0,0,2
2024.naacl-long.479,CN,2024,NAACL,910.4,2.959232249050996,2496.0,0,2
2024.naacl-long.48,CN,2024,NAACL,1248.0,3.0962145853464054,2496.0,0,2
2024.naacl-long.486,CN,2024,NAACL,896.0,2.9523080096621253,2496.0,0,1
2024.acl-long.710,CZ,2024,ACL,1248.0,3.0962145853464054,2496.0,0,3
2024.acl-long.793,CZ,2024,ACL,1248.0,3.0962145853464054,2496.0,0,2
2024.acl-long.804,CZ,2024,ACL,149.7,2.1752218003430523,2496.0,0,2
2024.emnlp-main.32,CZ,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.753,CZ,2024,EMNLP,222.2,2.346744054604849,2496.0,0,3
2024.acl-long.105,DE,2024,ACL,1248.0,3.0962145853464054,2496.0,0,2
2024.acl-long.127,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.136,DE,2024,ACL,476.4,2.67797175281074,2496.0,0,1
2024.acl-long.166,DE,2024,ACL,149.7,2.1752218003430523,2496.0,0,1
2024.acl-long.234,DE,2024,ACL,119.1,2.0759117614827773,2496.0,0,3
2024.acl-long.236,DE,2024,ACL,448.0,2.651278013998144,2496.0,0,2
2024.acl-long.240,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,3
2024.acl-long.244,DE,2024,ACL,1248.0,3.0962145853464054,2496.0,0,1
2024.acl-long.255,DE,2024,ACL,238.2,2.3769417571467586,2496.0,0,1
2024.acl-long.256,DE,2024,ACL,500.0,2.6989700043360187,2496.0,0,1
2024.acl-long.265,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.266,DE,2024,ACL,125.0,2.0969100130080562,2496.0,0,1
2024.acl-long.277,DE,2024,ACL,71.0,1.8512583487190752,2496.0,0,1
2024.acl-long.279,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.342,DE,2024,ACL,24.6,1.390935107103379,2496.0,0,3
2024.acl-long.355,DE,2024,ACL,113.8,2.056142262059052,2496.0,0,3
2024.acl-long.362,DE,2024,ACL,130.5,2.1156105116742996,2496.0,0,2
2024.acl-long.366,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.437,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,3
2024.acl-long.459,DE,2024,ACL,130.5,2.1156105116742996,2496.0,0,3
2024.acl-long.462,DE,2024,ACL,44.200000000001,1.6454222693491016,2496.0,0,2
2024.acl-long.795,DE,2024,ACL,119.1,2.0759117614827773,2496.0,0,3
2024.acl-long.803,DE,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.816,DE,2024,ACL,624.0,2.795184589682424,2496.0,0,4
2024.acl-long.824,DE,2024,ACL,112.0,2.0492180226701815,2496.0,0,3
2024.acl-long.828,DE,2024,ACL,362.0,2.558708570533166,2496.0,0,2
2024.acl-long.857,DE,2024,ACL,71.0,1.8512583487190752,2496.0,0,2
2024.emnlp-main.1015,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.1031,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,3
2024.emnlp-main.1055,DE,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,2
2024.emnlp-main.1159,DE,2024,EMNLP,756.0,2.8785217955012063,2496.0,0,1
2024.emnlp-main.1168,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.1183,DE,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,1
2024.emnlp-main.1197,DE,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,2
2024.emnlp-main.1203,DE,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,1
2024.emnlp-main.1211,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,9
2024.emnlp-main.1223,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.132,DE,2024,EMNLP,299.4,2.4762517960070336,2496.0,0,2
2024.emnlp-main.153,DE,2024,EMNLP,756.0,2.8785217955012063,2496.0,0,1
2024.emnlp-main.154,DE,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,1
2024.emnlp-main.159,DE,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,1
2024.emnlp-main.177,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.231,DE,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,3
2024.emnlp-main.24,DE,2024,EMNLP,6048.0,3.78161178249315,2496.0,1,3
2024.emnlp-main.318,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.324,DE,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,1
2024.emnlp-main.325,DE,2024,EMNLP,2494.4,3.3969660978447664,2496.0,0,2
2024.emnlp-main.339,DE,2024,EMNLP,624.0,2.795184589682424,2496.0,0,1
2024.emnlp-main.344,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.350,DE,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,2
2024.emnlp-main.404,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.448,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.452,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,4
2024.emnlp-main.453,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.463,DE,2024,EMNLP,756.0,2.8785217955012063,2496.0,0,1
2024.emnlp-main.471,DE,2024,EMNLP,1872.0,3.2723058444020863,2496.0,0,3
2024.emnlp-main.478,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.507,DE,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,4
2024.emnlp-main.526,DE,2024,EMNLP,330.0,2.5185139398778875,2496.0,0,2
2024.emnlp-main.533,DE,2024,EMNLP,476.4,2.67797175281074,2496.0,0,2
2024.emnlp-main.537,DE,2024,EMNLP,130.5,2.1156105116742996,2496.0,0,4
2024.emnlp-main.592,DE,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,2
2024.emnlp-main.608,DE,2024,EMNLP,476.4,2.67797175281074,2496.0,0,2
2024.emnlp-main.617,DE,2024,EMNLP,12480.0,4.096214585346405,2496.0,1,2
2024.emnlp-main.629,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,4
2024.emnlp-main.645,DE,2024,EMNLP,113.8,2.056142262059052,2496.0,0,3
2024.emnlp-main.647,DE,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,1
2024.emnlp-main.669,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.684,DE,2024,EMNLP,121.0,2.0827853703164503,2496.0,0,2
2024.emnlp-main.811,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.839,DE,2024,EMNLP,1512.0,3.1795517911651876,2496.0,0,1
2024.emnlp-main.876,DE,2024,EMNLP,119.1,2.0759117614827773,2496.0,0,1
2024.emnlp-main.886,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.889,DE,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.925,DE,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,4
2024.naacl-long.137,DE,2024,NAACL,2496.0,3.397244581010386,2496.0,1,1
2024.naacl-long.204,DE,2024,NAACL,312.0,2.494154594018443,2496.0,0,2
2024.naacl-long.243,DE,2024,NAACL,71.0,1.8512583487190752,2496.0,0,10
2024.naacl-long.281,DE,2024,NAACL,71.0,1.8512583487190752,2496.0,0,2
2024.naacl-long.298,DE,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.325,DE,2024,NAACL,756.0,2.8785217955012063,2496.0,0,1
2024.naacl-long.393,DE,2024,NAACL,312.0,2.494154594018443,2496.0,0,4
2024.naacl-long.59,DE,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.444,DK,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.467,DK,2024,ACL,19968.0,4.30033456800233,2496.0,1,2
2024.acl-long.477,DK,2024,ACL,888.8,2.9488040459328113,2496.0,0,2
2024.acl-long.503,DK,2024,ACL,312.0,2.494154594018443,2496.0,0,3
2024.acl-long.805,DK,2024,ACL,312.0,2.494154594018443,2496.0,0,3
2024.acl-long.817,DK,2024,ACL,4992.0,3.6982745766743674,2496.0,1,1
2024.acl-long.824,DK,2024,ACL,112.0,2.0492180226701815,2496.0,0,3
2024.emnlp-main.183,DK,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,2
2024.emnlp-main.196,DK,2024,EMNLP,1792.0,3.2533380053261065,2496.0,0,2
2024.emnlp-main.280,DK,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.311,DK,2024,EMNLP,476.4,2.67797175281074,2496.0,0,4
2024.emnlp-main.312,DK,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.315,DK,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.773,DK,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,2
2024.naacl-long.243,DK,2024,NAACL,71.0,1.8512583487190752,2496.0,0,10
2024.naacl-long.311,DK,2024,NAACL,130.5,2.1156105116742996,2496.0,0,2
2024.emnlp-main.925,EE,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,4
2024.emnlp-main.1211,EG,2024,EMNLP,312.0,2.494154594018443,2496.0,0,9
2024.acl-long.342,ES,2024,ACL,24.6,1.390935107103379,2496.0,0,3
2024.acl-long.364,ES,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.622,ES,2024,ACL,149.7,2.1752218003430523,2496.0,0,1
2024.acl-long.799,ES,2024,ACL,4313088.0,6.634788319153261,2496.0,1,1
2024.emnlp-main.1171,ES,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.635,ES,2024,EMNLP,107.0,2.0293837776852097,2496.0,0,1
2024.emnlp-main.638,ES,2024,EMNLP,56.7,1.7535830588929067,2496.0,0,1
2024.emnlp-main.659,ES,2024,EMNLP,568.0,2.754348335711019,2496.0,0,1
2024.emnlp-main.831,ES,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,2
2024.naacl-long.334,ES,2024,NAACL,312.0,2.494154594018443,2496.0,0,17
2024.naacl-long.354,ES,2024,NAACL,9.526,0.9789105771755716,2496.0,0,3
2024.naacl-long.387,ES,2024,NAACL,112.0,2.0492180226701815,2496.0,0,1
2024.emnlp-main.280,FI,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.893,FI,2024,EMNLP,383.0,2.583198773968623,2496.0,0,1
2024.naacl-long.334,FI,2024,NAACL,312.0,2.494154594018443,2496.0,0,17
2024.acl-long.462,FR,2024,ACL,44.200000000001,1.6454222693491016,2496.0,0,2
2024.acl-long.553,FR,2024,ACL,89.2,1.9503648543761232,2496.0,0,1
2024.acl-long.616,FR,2024,ACL,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.1021,FR,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.1087,FR,2024,EMNLP,112.0,2.0492180226701815,2496.0,0,1
2024.emnlp-main.1121,FR,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,3
2024.emnlp-main.176,FR,2024,EMNLP,357.3,2.55303301620244,2496.0,0,1
2024.emnlp-main.301,FR,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.545,FR,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.675,FR,2024,EMNLP,71.0,1.8512583487190752,2496.0,0,2
2024.emnlp-main.677,FR,2024,EMNLP,476.4,2.67797175281074,2496.0,0,2
2024.emnlp-main.731,FR,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.759,FR,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,4
2024.emnlp-main.780,FR,2024,EMNLP,2496.0,3.397244581010386,2496.0,1,3
2024.emnlp-main.803,FR,2024,EMNLP,624.0,2.795184589682424,2496.0,0,3
2024.emnlp-main.922,FR,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.925,FR,2024,EMNLP,149.7,2.1752218003430523,2496.0,0,4
2024.emnlp-main.933,FR,2024,EMNLP,989.4,2.9953719060281623,2496.0,0,3
2024.naacl-long.170,FR,2024,NAACL,896.0,2.9523080096621253,2496.0,0,5
2024.naacl-long.243,FR,2024,NAACL,71.0,1.8512583487190752,2496.0,0,10
2024.naacl-long.270,FR,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.300,FR,2024,NAACL,312.0,2.494154594018443,2496.0,0,1
2024.naacl-long.334,FR,2024,NAACL,312.0,2.494154594018443,2496.0,0,17
2024.acl-long.103,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.113,GB,2024,ACL,9.526,0.9789105771755716,2496.0,0,2
2024.acl-long.21,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.279,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.289,GB,2024,ACL,1248.0,3.0962145853464054,2496.0,0,1
2024.acl-long.291,GB,2024,ACL,1248.0,3.0962145853464054,2496.0,0,1
2024.acl-long.32,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.343,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,3
2024.acl-long.355,GB,2024,ACL,113.8,2.056142262059052,2496.0,0,3
2024.acl-long.364,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.382,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.415,GB,2024,ACL,357.3,2.55303301620244,2496.0,0,2
2024.acl-long.427,GB,2024,ACL,39936.0,4.601364563666311,2496.0,1,3
2024.acl-long.433,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.448,GB,2024,ACL,1248.0,3.0962145853464054,2496.0,0,1
2024.acl-long.450,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.488,GB,2024,ACL,1760.0,3.24551266781415,2496.0,0,4
2024.acl-long.489,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.506,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,3
2024.acl-long.533,GB,2024,ACL,71.0,1.8512583487190752,2496.0,0,2
2024.acl-long.544,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.550,GB,2024,ACL,2496.0,3.397244581010386,2496.0,1,3
2024.acl-long.554,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,1
2024.acl-long.641,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.674,GB,2024,ACL,3811.2,3.5810617398026836,2496.0,1,2
2024.acl-long.712,GB,2024,ACL,2496.0,3.397244581010386,2496.0,1,1
2024.acl-long.784,GB,2024,ACL,34.02,1.5317343092765503,2496.0,0,2
2024.acl-long.816,GB,2024,ACL,624.0,2.795184589682424,2496.0,0,4
2024.acl-long.834,GB,2024,ACL,312.0,2.494154594018443,2496.0,0,2
2024.acl-long.93,GB,2024,ACL,284.0,2.4533183400470375,2496.0,0,3
2024.emnlp-main.1037,GB,2024,EMNLP,311.8,2.4938761108528227,2496.0,0,2
2024.emnlp-main.1052,GB,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
2024.emnlp-main.1080,GB,2024,EMNLP,1248.0,3.0962145853464054,2496.0,0,1
2024.emnlp-main.1095,GB,2024,EMNLP,495.0,2.694605198933569,2496.0,0,1
2024.emnlp-main.1098,GB,2024,EMNLP,896.0,2.9523080096621253,2496.0,0,2
2024.emnlp-main.1123,GB,2024,EMNLP,330.0,2.5185139398778875,2496.0,0,2
2024.emnlp-main.113,GB,2024,EMNLP,312.0,2.494154594018443,2496.0,0,1
2024.emnlp-main.1171,GB,2024,EMNLP,312.0,2.494154594018443,2496.0,0,2
